iButton_Temp,Time_Date,Object,Size,Location,id
42.5,06/01/2020 18:16,Bush,Small,Mishmar,1
40,06/01/2020 18:18,Bush,Small,Tzeelim,1
37.5,06/01/2020 18:19,Bush,Small,Mishmar,2
35.5,06/01/2020 19:15,Bush,Small,Tzeelim,2
35.5,06/01/2020 19:16,Bush,Small,Mishmar,1
36,06/01/2020 19:18,Bush,Small,Tzeelim,1
35.5,06/01/2020 19:19,Bush,Small,Mishmar,2
33.5,06/01/2020 20:15,Bush,Small,Tzeelim,2
32.5,06/01/2020 20:16,Bush,Small,Mishmar,1
33,06/01/2020 20:18,Bush,Small,Tzeelim,1
34.5,06/01/2020 20:19,Bush,Small,Mishmar,2
32,06/01/2020 21:15,Bush,Small,Tzeelim,2
31,06/01/2020 21:16,Bush,Small,Mishmar,1
32,06/01/2020 21:18,Bush,Small,Tzeelim,1
33.5,06/01/2020 21:19,Bush,Small,Mishmar,2
30.5,06/01/2020 22:15,Bush,Small,Tzeelim,2
29.5,06/01/2020 22:16,Bush,Small,Mishmar,1
30.5,06/01/2020 22:18,Bush,Small,Tzeelim,1
33,06/01/2020 22:19,Bush,Small,Mishmar,2
29.5,06/01/2020 23:15,Bush,Small,Tzeelim,2
29.5,06/01/2020 23:16,Bush,Small,Mishmar,1
30,06/01/2020 23:18,Bush,Small,Tzeelim,1
31.5,06/01/2020 23:19,Bush,Small,Mishmar,2
33.5,07/01/2020 0:35,Bush,Small,Mishmar,1
33,07/01/2020 0:37,Bush,Small,Mishmar,2
31.5,07/01/2020 0:50,Bush,Small,Tzeelim,1
31,07/01/2020 0:53,Bush,Small,Tzeelim,2
32.5,07/01/2020 1:35,Bush,Small,Mishmar,1
32.5,07/01/2020 1:37,Bush,Small,Mishmar,2
31,07/01/2020 1:50,Bush,Small,Tzeelim,1
30.5,07/01/2020 1:53,Bush,Small,Tzeelim,2
31.5,07/01/2020 2:35,Bush,Small,Mishmar,1
31,07/01/2020 2:37,Bush,Small,Mishmar,2
30.5,07/01/2020 2:50,Bush,Small,Tzeelim,1
30,07/01/2020 2:53,Bush,Small,Tzeelim,2
31.5,07/01/2020 3:35,Bush,Small,Mishmar,1
31,07/01/2020 3:37,Bush,Small,Mishmar,2
30,07/01/2020 3:50,Bush,Small,Tzeelim,1
29,07/01/2020 3:53,Bush,Small,Tzeelim,2
31,07/01/2020 4:35,Bush,Small,Mishmar,1
30.5,07/01/2020 4:37,Bush,Small,Mishmar,2
29.5,07/01/2020 4:50,Bush,Small,Tzeelim,1
28.5,07/01/2020 4:53,Bush,Small,Tzeelim,2
30.5,07/01/2020 5:35,Bush,Small,Mishmar,1
30,07/01/2020 5:37,Bush,Small,Mishmar,2
29,07/01/2020 5:50,Bush,Small,Tzeelim,1
28,07/01/2020 5:53,Bush,Small,Tzeelim,2
30.5,07/01/2020 6:35,Bush,Small,Mishmar,1
30,07/01/2020 6:37,Bush,Small,Mishmar,2
29.5,07/01/2020 6:50,Bush,Small,Tzeelim,1
28.5,07/01/2020 6:53,Bush,Small,Tzeelim,2
32,07/01/2020 7:35,Bush,Small,Mishmar,1
32,07/01/2020 7:37,Bush,Small,Mishmar,2
31.5,07/01/2020 7:50,Bush,Small,Tzeelim,1
30,07/01/2020 7:53,Bush,Small,Tzeelim,2
33.5,07/01/2020 8:35,Bush,Small,Mishmar,1
34.5,07/01/2020 8:37,Bush,Small,Mishmar,2
35.5,07/01/2020 8:50,Bush,Small,Tzeelim,1
33.5,07/01/2020 8:53,Bush,Small,Tzeelim,2
35.5,07/01/2020 9:35,Bush,Small,Mishmar,1
36.5,07/01/2020 9:37,Bush,Small,Mishmar,2
39.5,07/01/2020 9:50,Bush,Small,Tzeelim,1
36,07/01/2020 9:53,Bush,Small,Tzeelim,2
40,07/01/2020 10:35,Bush,Small,Mishmar,1
39.5,07/01/2020 10:37,Bush,Small,Mishmar,2
40.5,07/01/2020 10:50,Bush,Small,Tzeelim,1
38,07/01/2020 10:53,Bush,Small,Tzeelim,2
43.5,07/01/2020 11:35,Bush,Small,Mishmar,1
42,07/01/2020 11:37,Bush,Small,Mishmar,2
43,07/01/2020 11:50,Bush,Small,Tzeelim,1
39,07/01/2020 11:53,Bush,Small,Tzeelim,2
44.5,07/01/2020 12:35,Bush,Small,Mishmar,1
43,07/01/2020 12:37,Bush,Small,Mishmar,2
46,07/01/2020 12:50,Bush,Small,Tzeelim,1
40.5,07/01/2020 12:53,Bush,Small,Tzeelim,2
45,07/01/2020 13:35,Bush,Small,Mishmar,1
43.5,07/01/2020 13:37,Bush,Small,Mishmar,2
48,07/01/2020 13:50,Bush,Small,Tzeelim,1
43.5,07/01/2020 13:53,Bush,Small,Tzeelim,2
45.5,07/01/2020 14:35,Bush,Small,Mishmar,1
42.5,07/01/2020 14:37,Bush,Small,Mishmar,2
49.5,07/01/2020 14:50,Bush,Small,Tzeelim,1
46,07/01/2020 14:53,Bush,Small,Tzeelim,2
44,07/01/2020 15:35,Bush,Small,Mishmar,1
42,07/01/2020 15:37,Bush,Small,Mishmar,2
47.5,07/01/2020 15:50,Bush,Small,Tzeelim,1
46.5,07/01/2020 15:53,Bush,Small,Tzeelim,2
43,07/01/2020 16:35,Bush,Small,Mishmar,1
41.5,07/01/2020 16:37,Bush,Small,Mishmar,2
45,07/01/2020 16:50,Bush,Small,Tzeelim,1
45.5,07/01/2020 16:53,Bush,Small,Tzeelim,2
41.5,07/01/2020 17:35,Bush,Small,Mishmar,1
41.5,07/01/2020 17:37,Bush,Small,Mishmar,2
44,07/01/2020 17:50,Bush,Small,Tzeelim,1
42.5,07/01/2020 17:53,Bush,Small,Tzeelim,2
41,07/01/2020 18:35,Bush,Small,Mishmar,1
41,07/01/2020 18:37,Bush,Small,Mishmar,2
43,07/01/2020 18:50,Bush,Small,Tzeelim,1
40.5,07/01/2020 18:53,Bush,Small,Tzeelim,2
39,07/01/2020 19:35,Bush,Small,Mishmar,1
39,07/01/2020 19:37,Bush,Small,Mishmar,2
38.5,07/01/2020 19:50,Bush,Small,Tzeelim,1
38,07/01/2020 19:53,Bush,Small,Tzeelim,2
37,07/01/2020 20:35,Bush,Small,Mishmar,1
37,07/01/2020 20:37,Bush,Small,Mishmar,2
36,07/01/2020 20:50,Bush,Small,Tzeelim,1
36,07/01/2020 20:53,Bush,Small,Tzeelim,2
35,07/01/2020 21:35,Bush,Small,Mishmar,1
35,07/01/2020 21:37,Bush,Small,Mishmar,2
34.5,07/01/2020 21:50,Bush,Small,Tzeelim,1
34,07/01/2020 21:53,Bush,Small,Tzeelim,2
34,07/01/2020 22:35,Bush,Small,Mishmar,1
34,07/01/2020 22:37,Bush,Small,Mishmar,2
33.5,07/01/2020 22:50,Bush,Small,Tzeelim,1
33,07/01/2020 22:53,Bush,Small,Tzeelim,2
33.5,07/01/2020 23:35,Bush,Small,Mishmar,1
33,07/01/2020 23:37,Bush,Small,Mishmar,2
32.5,07/01/2020 23:50,Bush,Small,Tzeelim,1
32,07/01/2020 23:53,Bush,Small,Tzeelim,2
36,08/01/2020 0:35,Bush,Small,Mishmar,1
36,08/01/2020 0:37,Bush,Small,Mishmar,2
35,08/01/2020 0:50,Bush,Small,Tzeelim,1
34.5,08/01/2020 0:53,Bush,Small,Tzeelim,2
35.5,08/01/2020 1:35,Bush,Small,Mishmar,1
35.5,08/01/2020 1:37,Bush,Small,Mishmar,2
34,08/01/2020 1:50,Bush,Small,Tzeelim,1
34,08/01/2020 1:53,Bush,Small,Tzeelim,2
35,08/01/2020 2:35,Bush,Small,Mishmar,1
35,08/01/2020 2:37,Bush,Small,Mishmar,2
33.5,08/01/2020 2:50,Bush,Small,Tzeelim,1
33.5,08/01/2020 2:53,Bush,Small,Tzeelim,2
34,08/01/2020 3:35,Bush,Small,Mishmar,1
34,08/01/2020 3:37,Bush,Small,Mishmar,2
33,08/01/2020 3:50,Bush,Small,Tzeelim,1
32.5,08/01/2020 3:53,Bush,Small,Tzeelim,2
34,08/01/2020 4:35,Bush,Small,Mishmar,1
33.5,08/01/2020 4:37,Bush,Small,Mishmar,2
32.5,08/01/2020 4:50,Bush,Small,Tzeelim,1
32,08/01/2020 4:53,Bush,Small,Tzeelim,2
33.5,08/01/2020 5:35,Bush,Small,Mishmar,1
33.5,08/01/2020 5:37,Bush,Small,Mishmar,2
32,08/01/2020 5:50,Bush,Small,Tzeelim,1
31.5,08/01/2020 5:53,Bush,Small,Tzeelim,2
33.5,08/01/2020 6:35,Bush,Small,Mishmar,1
33.5,08/01/2020 6:37,Bush,Small,Mishmar,2
32.5,08/01/2020 6:50,Bush,Small,Tzeelim,1
32,08/01/2020 6:53,Bush,Small,Tzeelim,2
35,08/01/2020 7:35,Bush,Small,Mishmar,1
35.5,08/01/2020 7:37,Bush,Small,Mishmar,2
34.5,08/01/2020 7:50,Bush,Small,Tzeelim,1
33.5,08/01/2020 7:53,Bush,Small,Tzeelim,2
36.5,08/01/2020 8:35,Bush,Small,Mishmar,1
39,08/01/2020 8:37,Bush,Small,Mishmar,2
37.5,08/01/2020 8:50,Bush,Small,Tzeelim,1
36,08/01/2020 8:53,Bush,Small,Tzeelim,2
39,08/01/2020 9:35,Bush,Small,Mishmar,1
40.5,08/01/2020 9:37,Bush,Small,Mishmar,2
41,08/01/2020 9:50,Bush,Small,Tzeelim,1
39,08/01/2020 9:53,Bush,Small,Tzeelim,2
44,08/01/2020 10:35,Bush,Small,Mishmar,1
43.5,08/01/2020 10:37,Bush,Small,Mishmar,2
43.5,08/01/2020 10:50,Bush,Small,Tzeelim,1
41,08/01/2020 10:53,Bush,Small,Tzeelim,2
46.5,08/01/2020 11:35,Bush,Small,Mishmar,1
46,08/01/2020 11:37,Bush,Small,Mishmar,2
46.5,08/01/2020 11:50,Bush,Small,Tzeelim,1
42,08/01/2020 11:53,Bush,Small,Tzeelim,2
47.5,08/01/2020 12:35,Bush,Small,Mishmar,1
47,08/01/2020 12:37,Bush,Small,Mishmar,2
50.5,08/01/2020 12:50,Bush,Small,Tzeelim,1
43.5,08/01/2020 12:53,Bush,Small,Tzeelim,2
48.5,08/01/2020 13:35,Bush,Small,Mishmar,1
47.5,08/01/2020 13:37,Bush,Small,Mishmar,2
53.5,08/01/2020 13:50,Bush,Small,Tzeelim,1
46,08/01/2020 13:53,Bush,Small,Tzeelim,2
48.5,08/01/2020 14:35,Bush,Small,Mishmar,1
46.5,08/01/2020 14:37,Bush,Small,Mishmar,2
54,08/01/2020 14:50,Bush,Small,Tzeelim,1
49,08/01/2020 14:53,Bush,Small,Tzeelim,2
48,08/01/2020 15:35,Bush,Small,Mishmar,1
46.5,08/01/2020 15:37,Bush,Small,Mishmar,2
53,08/01/2020 15:50,Bush,Small,Tzeelim,1
50,08/01/2020 15:53,Bush,Small,Tzeelim,2
47,08/01/2020 16:35,Bush,Small,Mishmar,1
46,08/01/2020 16:37,Bush,Small,Mishmar,2
50,08/01/2020 16:50,Bush,Small,Tzeelim,1
50,08/01/2020 16:53,Bush,Small,Tzeelim,2
45.5,08/01/2020 17:35,Bush,Small,Mishmar,1
45,08/01/2020 17:37,Bush,Small,Mishmar,2
45.5,08/01/2020 17:50,Bush,Small,Tzeelim,1
44.5,08/01/2020 17:53,Bush,Small,Tzeelim,2
43,08/01/2020 18:35,Bush,Small,Mishmar,1
42.5,08/01/2020 18:37,Bush,Small,Mishmar,2
41.5,08/01/2020 18:50,Bush,Small,Tzeelim,1
41,08/01/2020 18:53,Bush,Small,Tzeelim,2
40,08/01/2020 19:35,Bush,Small,Mishmar,1
39.5,08/01/2020 19:37,Bush,Small,Mishmar,2
38.5,08/01/2020 19:50,Bush,Small,Tzeelim,1
38,08/01/2020 19:53,Bush,Small,Tzeelim,2
39,08/01/2020 20:35,Bush,Small,Mishmar,1
38.5,08/01/2020 20:37,Bush,Small,Mishmar,2
37,08/01/2020 20:50,Bush,Small,Tzeelim,1
36.5,08/01/2020 20:53,Bush,Small,Tzeelim,2
38,08/01/2020 21:35,Bush,Small,Mishmar,1
37.5,08/01/2020 21:37,Bush,Small,Mishmar,2
36.5,08/01/2020 21:50,Bush,Small,Tzeelim,1
36.5,08/01/2020 21:53,Bush,Small,Tzeelim,2
37.5,08/01/2020 22:35,Bush,Small,Mishmar,1
37.5,08/01/2020 22:37,Bush,Small,Mishmar,2
35.5,08/01/2020 22:50,Bush,Small,Tzeelim,1
35.5,08/01/2020 22:53,Bush,Small,Tzeelim,2
36.5,08/01/2020 23:35,Bush,Small,Mishmar,1
36.5,08/01/2020 23:37,Bush,Small,Mishmar,2
35,08/01/2020 23:50,Bush,Small,Tzeelim,1
34.5,08/01/2020 23:53,Bush,Small,Tzeelim,2
37.5,09/01/2020 0:20,Bush,Small,Mishmar,2
37.5,09/01/2020 0:22,Bush,Small,Mishmar,1
35.5,09/01/2020 0:31,Bush,Small,Tzeelim,1
35.5,09/01/2020 0:34,Bush,Small,Tzeelim,2
37,09/01/2020 1:20,Bush,Small,Mishmar,2
37,09/01/2020 1:22,Bush,Small,Mishmar,1
35,09/01/2020 1:31,Bush,Small,Tzeelim,1
35,09/01/2020 1:34,Bush,Small,Tzeelim,2
36.5,09/01/2020 2:20,Bush,Small,Mishmar,2
36,09/01/2020 2:22,Bush,Small,Mishmar,1
34,09/01/2020 2:31,Bush,Small,Tzeelim,1
34.5,09/01/2020 2:34,Bush,Small,Tzeelim,2
35.5,09/01/2020 3:20,Bush,Small,Mishmar,2
35.5,09/01/2020 3:22,Bush,Small,Mishmar,1
33.5,09/01/2020 3:31,Bush,Small,Tzeelim,1
33.5,09/01/2020 3:34,Bush,Small,Tzeelim,2
35,09/01/2020 4:20,Bush,Small,Mishmar,2
35,09/01/2020 4:22,Bush,Small,Mishmar,1
32.5,09/01/2020 4:31,Bush,Small,Tzeelim,1
33,09/01/2020 4:34,Bush,Small,Tzeelim,2
34.5,09/01/2020 5:20,Bush,Small,Mishmar,2
34.5,09/01/2020 5:22,Bush,Small,Mishmar,1
32,09/01/2020 5:31,Bush,Small,Tzeelim,1
32.5,09/01/2020 5:34,Bush,Small,Tzeelim,2
34.5,09/01/2020 6:20,Bush,Small,Mishmar,2
34,09/01/2020 6:22,Bush,Small,Mishmar,1
32,09/01/2020 6:31,Bush,Small,Tzeelim,1
32.5,09/01/2020 6:34,Bush,Small,Tzeelim,2
34.5,09/01/2020 7:20,Bush,Small,Mishmar,2
34.5,09/01/2020 7:22,Bush,Small,Mishmar,1
32.5,09/01/2020 7:31,Bush,Small,Tzeelim,1
32.5,09/01/2020 7:34,Bush,Small,Tzeelim,2
36,09/01/2020 8:20,Bush,Small,Mishmar,2
36,09/01/2020 8:22,Bush,Small,Mishmar,1
35,09/01/2020 8:31,Bush,Small,Tzeelim,1
34.5,09/01/2020 8:34,Bush,Small,Tzeelim,2
39,09/01/2020 9:20,Bush,Small,Mishmar,2
39,09/01/2020 9:22,Bush,Small,Mishmar,1
39,09/01/2020 9:31,Bush,Small,Tzeelim,1
37.5,09/01/2020 9:34,Bush,Small,Tzeelim,2
41,09/01/2020 10:20,Bush,Small,Mishmar,2
40.5,09/01/2020 10:22,Bush,Small,Mishmar,1
42,09/01/2020 10:31,Bush,Small,Tzeelim,1
39.5,09/01/2020 10:34,Bush,Small,Tzeelim,2
45,09/01/2020 11:20,Bush,Small,Mishmar,2
42,09/01/2020 11:22,Bush,Small,Mishmar,1
44.5,09/01/2020 11:31,Bush,Small,Tzeelim,1
40.5,09/01/2020 11:34,Bush,Small,Tzeelim,2
45.5,09/01/2020 12:20,Bush,Small,Mishmar,2
43.5,09/01/2020 12:22,Bush,Small,Mishmar,1
48.5,09/01/2020 12:31,Bush,Small,Tzeelim,1
42.5,09/01/2020 12:34,Bush,Small,Tzeelim,2
45,09/01/2020 13:20,Bush,Small,Mishmar,2
44,09/01/2020 13:22,Bush,Small,Mishmar,1
51.5,09/01/2020 13:31,Bush,Small,Tzeelim,1
43,09/01/2020 13:34,Bush,Small,Tzeelim,2
46,09/01/2020 14:20,Bush,Small,Mishmar,2
44.5,09/01/2020 14:22,Bush,Small,Mishmar,1
52.5,09/01/2020 14:31,Bush,Small,Tzeelim,1
44.5,09/01/2020 14:34,Bush,Small,Tzeelim,2
45.5,09/01/2020 15:20,Bush,Small,Mishmar,2
44.5,09/01/2020 15:22,Bush,Small,Mishmar,1
51,09/01/2020 15:31,Bush,Small,Tzeelim,1
46,09/01/2020 15:34,Bush,Small,Tzeelim,2
45,09/01/2020 16:20,Bush,Small,Mishmar,2
44,09/01/2020 16:22,Bush,Small,Mishmar,1
49.5,09/01/2020 16:31,Bush,Small,Tzeelim,1
45,09/01/2020 16:34,Bush,Small,Tzeelim,2
43,09/01/2020 17:20,Bush,Small,Mishmar,2
43,09/01/2020 17:22,Bush,Small,Mishmar,1
45,09/01/2020 17:31,Bush,Small,Tzeelim,1
42.5,09/01/2020 17:34,Bush,Small,Tzeelim,2
42,09/01/2020 18:20,Bush,Small,Mishmar,2
42,09/01/2020 18:22,Bush,Small,Mishmar,1
42.5,09/01/2020 18:31,Bush,Small,Tzeelim,1
41,09/01/2020 18:34,Bush,Small,Tzeelim,2
39.5,09/01/2020 19:20,Bush,Small,Mishmar,2
40,09/01/2020 19:22,Bush,Small,Mishmar,1
38,09/01/2020 19:31,Bush,Small,Tzeelim,1
38.5,09/01/2020 19:34,Bush,Small,Tzeelim,2
38.5,09/01/2020 20:20,Bush,Small,Mishmar,2
39,09/01/2020 20:22,Bush,Small,Mishmar,1
37,09/01/2020 20:31,Bush,Small,Tzeelim,1
37.5,09/01/2020 20:34,Bush,Small,Tzeelim,2
38.5,09/01/2020 21:20,Bush,Small,Mishmar,2
38.5,09/01/2020 21:22,Bush,Small,Mishmar,1
36.5,09/01/2020 21:31,Bush,Small,Tzeelim,1
37,09/01/2020 21:34,Bush,Small,Tzeelim,2
37,09/01/2020 22:20,Bush,Small,Mishmar,2
37,09/01/2020 22:22,Bush,Small,Mishmar,1
36,09/01/2020 22:31,Bush,Small,Tzeelim,1
36,09/01/2020 22:34,Bush,Small,Tzeelim,2
36,09/01/2020 23:20,Bush,Small,Mishmar,2
36,09/01/2020 23:22,Bush,Small,Mishmar,1
35,09/01/2020 23:31,Bush,Small,Tzeelim,1
35,09/01/2020 23:34,Bush,Small,Tzeelim,2
32,10/01/2020 0:04,Bush,Small,Mishmar,1
32,10/01/2020 0:38,Bush,Small,Tzeelim,2
32,10/01/2020 0:41,Bush,Small,Tzeelim,1
31.5,10/01/2020 1:04,Bush,Small,Mishmar,1
31.5,10/01/2020 1:38,Bush,Small,Tzeelim,2
31,10/01/2020 1:41,Bush,Small,Tzeelim,1
31,10/01/2020 2:04,Bush,Small,Mishmar,1
30.5,10/01/2020 2:38,Bush,Small,Tzeelim,2
30.5,10/01/2020 2:41,Bush,Small,Tzeelim,1
31,10/01/2020 3:04,Bush,Small,Mishmar,1
30.5,10/01/2020 3:38,Bush,Small,Tzeelim,2
30.5,10/01/2020 3:41,Bush,Small,Tzeelim,1
31,10/01/2020 4:04,Bush,Small,Mishmar,1
30,10/01/2020 4:38,Bush,Small,Tzeelim,2
30,10/01/2020 4:41,Bush,Small,Tzeelim,1
31,10/01/2020 5:04,Bush,Small,Mishmar,1
30,10/01/2020 5:38,Bush,Small,Tzeelim,2
30,10/01/2020 5:41,Bush,Small,Tzeelim,1
30.5,10/01/2020 6:04,Bush,Small,Mishmar,1
29.5,10/01/2020 6:38,Bush,Small,Tzeelim,2
29.5,10/01/2020 6:41,Bush,Small,Tzeelim,1
30,10/01/2020 7:04,Bush,Small,Mishmar,1
30,10/01/2020 7:38,Bush,Small,Tzeelim,2
30,10/01/2020 7:41,Bush,Small,Tzeelim,1
31.5,10/01/2020 8:04,Bush,Small,Mishmar,1
32.5,10/01/2020 8:38,Bush,Small,Tzeelim,2
32.5,10/01/2020 8:41,Bush,Small,Tzeelim,1
34,10/01/2020 9:04,Bush,Small,Mishmar,1
36,10/01/2020 9:38,Bush,Small,Tzeelim,2
34,10/01/2020 9:41,Bush,Small,Tzeelim,1
36.5,10/01/2020 10:04,Bush,Small,Mishmar,1
39,10/01/2020 10:38,Bush,Small,Tzeelim,2
36,10/01/2020 10:41,Bush,Small,Tzeelim,1
38,10/01/2020 11:04,Bush,Small,Mishmar,1
42.5,10/01/2020 11:38,Bush,Small,Tzeelim,2
36.5,10/01/2020 11:41,Bush,Small,Tzeelim,1
40.5,10/01/2020 12:04,Bush,Small,Mishmar,1
46.5,10/01/2020 12:38,Bush,Small,Tzeelim,2
38,10/01/2020 12:41,Bush,Small,Tzeelim,1
39.5,10/01/2020 13:04,Bush,Small,Mishmar,1
49.5,10/01/2020 13:38,Bush,Small,Tzeelim,2
38.5,10/01/2020 13:41,Bush,Small,Tzeelim,1
40,10/01/2020 14:04,Bush,Small,Mishmar,1
47.5,10/01/2020 14:38,Bush,Small,Tzeelim,2
39.5,10/01/2020 14:41,Bush,Small,Tzeelim,1
40,10/01/2020 15:04,Bush,Small,Mishmar,1
44.5,10/01/2020 15:38,Bush,Small,Tzeelim,2
40,10/01/2020 15:41,Bush,Small,Tzeelim,1
39,10/01/2020 16:04,Bush,Small,Mishmar,1
42.5,10/01/2020 16:38,Bush,Small,Tzeelim,2
39,10/01/2020 16:41,Bush,Small,Tzeelim,1
38.5,10/01/2020 17:04,Bush,Small,Mishmar,1
39.5,10/01/2020 17:38,Bush,Small,Tzeelim,2
37.5,10/01/2020 17:41,Bush,Small,Tzeelim,1
37.5,10/01/2020 18:04,Bush,Small,Mishmar,1
36.5,10/01/2020 18:38,Bush,Small,Tzeelim,2
36,10/01/2020 18:41,Bush,Small,Tzeelim,1
35,10/01/2020 19:04,Bush,Small,Mishmar,1
34.5,10/01/2020 19:38,Bush,Small,Tzeelim,2
34.5,10/01/2020 19:41,Bush,Small,Tzeelim,1
34.5,10/01/2020 20:04,Bush,Small,Mishmar,1
34,10/01/2020 20:38,Bush,Small,Tzeelim,2
34,10/01/2020 20:41,Bush,Small,Tzeelim,1
33.5,10/01/2020 21:04,Bush,Small,Mishmar,1
33.5,10/01/2020 21:38,Bush,Small,Tzeelim,2
33.5,10/01/2020 21:41,Bush,Small,Tzeelim,1
33,10/01/2020 22:04,Bush,Small,Mishmar,1
32.5,10/01/2020 22:38,Bush,Small,Tzeelim,2
32.5,10/01/2020 22:41,Bush,Small,Tzeelim,1
31.5,10/01/2020 23:04,Bush,Small,Mishmar,1
31.5,10/01/2020 23:38,Bush,Small,Tzeelim,2
31.5,10/01/2020 23:41,Bush,Small,Tzeelim,1
28.5,11/01/2020 0:04,Bush,Small,Mishmar,1
28.5,11/01/2020 0:38,Bush,Small,Tzeelim,2
28,11/01/2020 0:41,Bush,Small,Tzeelim,1
28.5,11/01/2020 1:04,Bush,Small,Mishmar,1
28,11/01/2020 1:38,Bush,Small,Tzeelim,2
28,11/01/2020 1:41,Bush,Small,Tzeelim,1
28,11/01/2020 2:04,Bush,Small,Mishmar,1
28,11/01/2020 2:38,Bush,Small,Tzeelim,2
27.5,11/01/2020 2:41,Bush,Small,Tzeelim,1
28,11/01/2020 3:04,Bush,Small,Mishmar,1
28,11/01/2020 3:38,Bush,Small,Tzeelim,2
27.5,11/01/2020 3:41,Bush,Small,Tzeelim,1
28,11/01/2020 4:04,Bush,Small,Mishmar,1
27.5,11/01/2020 4:38,Bush,Small,Tzeelim,2
27.5,11/01/2020 4:41,Bush,Small,Tzeelim,1
28,11/01/2020 5:04,Bush,Small,Mishmar,1
27.5,11/01/2020 5:38,Bush,Small,Tzeelim,2
27,11/01/2020 5:41,Bush,Small,Tzeelim,1
27.5,11/01/2020 6:04,Bush,Small,Mishmar,1
27.5,11/01/2020 6:38,Bush,Small,Tzeelim,2
27,11/01/2020 6:41,Bush,Small,Tzeelim,1
28,11/01/2020 7:04,Bush,Small,Mishmar,1
28,11/01/2020 7:38,Bush,Small,Tzeelim,2
27.5,11/01/2020 7:41,Bush,Small,Tzeelim,1
29,11/01/2020 8:04,Bush,Small,Mishmar,1
31,11/01/2020 8:38,Bush,Small,Tzeelim,2
29.5,11/01/2020 8:41,Bush,Small,Tzeelim,1
31,11/01/2020 9:04,Bush,Small,Mishmar,1
33,11/01/2020 9:38,Bush,Small,Tzeelim,2
31,11/01/2020 9:41,Bush,Small,Tzeelim,1
32.5,11/01/2020 10:04,Bush,Small,Mishmar,1
35.5,11/01/2020 10:38,Bush,Small,Tzeelim,2
32,11/01/2020 10:41,Bush,Small,Tzeelim,1
33.5,11/01/2020 11:04,Bush,Small,Mishmar,1
37,11/01/2020 11:38,Bush,Small,Tzeelim,2
32.5,11/01/2020 11:41,Bush,Small,Tzeelim,1
33.5,11/01/2020 12:04,Bush,Small,Mishmar,1
38,11/01/2020 12:38,Bush,Small,Tzeelim,2
33.5,11/01/2020 12:41,Bush,Small,Tzeelim,1
34.5,11/01/2020 13:04,Bush,Small,Mishmar,1
37.5,11/01/2020 13:38,Bush,Small,Tzeelim,2
34.5,11/01/2020 13:41,Bush,Small,Tzeelim,1
35,11/01/2020 14:04,Bush,Small,Mishmar,1
37,11/01/2020 14:38,Bush,Small,Tzeelim,2
34.5,11/01/2020 14:41,Bush,Small,Tzeelim,1
34.5,11/01/2020 15:04,Bush,Small,Mishmar,1
35,11/01/2020 15:38,Bush,Small,Tzeelim,2
33,11/01/2020 15:41,Bush,Small,Tzeelim,1
32.5,11/01/2020 16:04,Bush,Small,Mishmar,1
32.5,11/01/2020 16:38,Bush,Small,Tzeelim,2
32,11/01/2020 16:41,Bush,Small,Tzeelim,1
31.5,11/01/2020 17:04,Bush,Small,Mishmar,1
31,11/01/2020 17:38,Bush,Small,Tzeelim,2
31,11/01/2020 17:41,Bush,Small,Tzeelim,1
30.5,11/01/2020 18:04,Bush,Small,Mishmar,1
30.5,11/01/2020 18:38,Bush,Small,Tzeelim,2
30.5,11/01/2020 18:41,Bush,Small,Tzeelim,1
30.5,11/01/2020 19:04,Bush,Small,Mishmar,1
30,11/01/2020 19:38,Bush,Small,Tzeelim,2
30,11/01/2020 19:41,Bush,Small,Tzeelim,1
29.5,11/01/2020 20:04,Bush,Small,Mishmar,1
29.5,11/01/2020 20:38,Bush,Small,Tzeelim,2
29,11/01/2020 20:41,Bush,Small,Tzeelim,1
24.5,11/01/2020 21:04,Bush,Small,Mishmar,1
24,11/01/2020 21:38,Bush,Small,Tzeelim,2
23.5,11/01/2020 21:41,Bush,Small,Tzeelim,1
25.5,11/01/2020 22:04,Bush,Small,Mishmar,1
24,11/01/2020 22:38,Bush,Small,Tzeelim,2
24.5,11/01/2020 22:41,Bush,Small,Tzeelim,1
25,11/01/2020 23:04,Bush,Small,Mishmar,1
24,11/01/2020 23:38,Bush,Small,Tzeelim,2
24,11/01/2020 23:41,Bush,Small,Tzeelim,1
19,12/01/2020 0:04,Bush,Small,Mishmar,1
19.5,12/01/2020 0:38,Bush,Small,Tzeelim,2
19,12/01/2020 0:41,Bush,Small,Tzeelim,1
18.5,12/01/2020 1:04,Bush,Small,Mishmar,1
19,12/01/2020 1:38,Bush,Small,Tzeelim,2
19,12/01/2020 1:41,Bush,Small,Tzeelim,1
18.5,12/01/2020 2:04,Bush,Small,Mishmar,1
19,12/01/2020 2:38,Bush,Small,Tzeelim,2
18.5,12/01/2020 2:41,Bush,Small,Tzeelim,1
17.5,12/01/2020 3:04,Bush,Small,Mishmar,1
18.5,12/01/2020 3:38,Bush,Small,Tzeelim,2
18.5,12/01/2020 3:41,Bush,Small,Tzeelim,1
17.5,12/01/2020 4:04,Bush,Small,Mishmar,1
18.5,12/01/2020 4:38,Bush,Small,Tzeelim,2
18,12/01/2020 4:41,Bush,Small,Tzeelim,1
17,12/01/2020 5:04,Bush,Small,Mishmar,1
18,12/01/2020 5:38,Bush,Small,Tzeelim,2
